7227.FBpp0112147_9606.ENSP00000366135	7227.FBpp0083989_9606.ENSP00000366997
7227.FBpp0073777_9606.ENSP00000215565	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0073777_9606.ENSP00000215565	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0073777_9606.ENSP00000215565	7227.FBpp0076005_9606.ENSP00000423673
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0077130_9606.ENSP00000252102
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0074481_9606.ENSP00000296684
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0082645_9606.ENSP00000315774
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0072975_9606.ENSP00000263774
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0070885_9606.ENSP00000389160
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0076005_9606.ENSP00000423673
7227.FBpp0075755_9606.ENSP00000259037	7227.FBpp0073777_9606.ENSP00000215565
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0077130_9606.ENSP00000252102
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0074481_9606.ENSP00000296684
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0072975_9606.ENSP00000263774
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0070885_9606.ENSP00000389160
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0076005_9606.ENSP00000423673
7227.FBpp0070950_9606.ENSP00000299166	7227.FBpp0075755_9606.ENSP00000259037
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0073949_9606.ENSP00000233627
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0074226_9606.ENSP00000327268
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0074481_9606.ENSP00000296684
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0082645_9606.ENSP00000315774
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0072975_9606.ENSP00000263774
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0070885_9606.ENSP00000389160
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0302939_9606.ENSP00000281031
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0076005_9606.ENSP00000423673
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0073777_9606.ENSP00000215565
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0075755_9606.ENSP00000259037
7227.FBpp0072233_9606.ENSP00000362873	7227.FBpp0070950_9606.ENSP00000299166
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0074226_9606.ENSP00000327268
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0074481_9606.ENSP00000296684
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0072975_9606.ENSP00000263774
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0076005_9606.ENSP00000423673
7227.FBpp0304248_9606.ENSP00000276062	7227.FBpp0073777_9606.ENSP00000215565
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0074226_9606.ENSP00000327268
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0074481_9606.ENSP00000296684
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0082645_9606.ENSP00000315774
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0072975_9606.ENSP00000263774
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0271901_9606.ENSP00000330737
7227.FBpp0083126_9606.ENSP00000369176	7227.FBpp0072233_9606.ENSP00000362873
7227.FBpp0083570_9606.ENSP00000252711	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0070891_9606.ENSP00000351284	7227.FBpp0081910_9606.ENSP00000347232
7227.FBpp0080787_9606.ENSP00000321636	7227.FBpp0081910_9606.ENSP00000347232
7227.FBpp0304812_9606.ENSP00000386134	7227.FBpp0078929_9606.ENSP00000225402
7227.FBpp0082445_9606.ENSP00000244496	7227.FBpp0071194_9606.ENSP00000362105
7227.FBpp0084616_9606.ENSP00000310785	7227.FBpp0302048_9606.ENSP00000362036
7227.FBpp0070471_9606.ENSP00000376178	7227.FBpp0110435_9606.ENSP00000249647
7227.FBpp0086853_9606.ENSP00000364519	7227.FBpp0082667_9606.ENSP00000267163
7227.FBpp0087596_9606.ENSP00000341032	7227.FBpp0303135_9606.ENSP00000287934
7227.FBpp0078662_9606.ENSP00000452549	7227.FBpp0077130_9606.ENSP00000252102
7227.FBpp0078662_9606.ENSP00000452549	7227.FBpp0077209_9606.ENSP00000268668
7227.FBpp0078662_9606.ENSP00000452549	7227.FBpp0080051_9606.ENSP00000276689
7227.FBpp0078662_9606.ENSP00000452549	7227.FBpp0304269_9606.ENSP00000418842
7227.FBpp0078662_9606.ENSP00000452549	7227.FBpp0073777_9606.ENSP00000215565
7227.FBpp0078996_9606.ENSP00000362820	7227.FBpp0292041_9606.ENSP00000353089
7227.FBpp0300515_9606.ENSP00000362900	7227.FBpp0292041_9606.ENSP00000353089
7227.FBpp0088165_9606.ENSP00000302768	7227.FBpp0085915_9606.ENSP00000313007
7227.FBpp0074189_9606.ENSP00000361990	7227.FBpp0078490_9606.ENSP00000360613
7227.FBpp0076822_9606.ENSP00000325677	7227.FBpp0078490_9606.ENSP00000360613
7227.FBpp0076859_9606.ENSP00000450635	7227.FBpp0073686_9606.ENSP00000316176
7227.FBpp0077011_9606.ENSP00000358335	7227.FBpp0073686_9606.ENSP00000316176
7227.FBpp0079732_9606.ENSP00000366746	7227.FBpp0088692_9606.ENSP00000331201
7227.FBpp0075088_9606.ENSP00000251968	7227.FBpp0088692_9606.ENSP00000331201
7227.FBpp0075088_9606.ENSP00000251968	7227.FBpp0302051_9606.ENSP00000366565
7227.FBpp0075088_9606.ENSP00000251968	7227.FBpp0075560_9606.ENSP00000367299
7227.FBpp0084900_9606.ENSP00000378356	7227.FBpp0072616_9606.ENSP00000260731
7227.FBpp0078348_9606.ENSP00000235310	7227.FBpp0087907_9606.ENSP00000351697
7227.FBpp0078348_9606.ENSP00000235310	7227.FBpp0072456_9606.ENSP00000258428
7227.FBpp0070650_9606.ENSP00000363999	7227.FBpp0082540_9606.ENSP00000357823
7227.FBpp0070650_9606.ENSP00000363999	7227.FBpp0073719_9606.ENSP00000308275
7227.FBpp0070650_9606.ENSP00000363999	7227.FBpp0081599_9606.ENSP00000417602
7227.FBpp0070650_9606.ENSP00000363999	7227.FBpp0305877_9606.ENSP00000252602
7227.FBpp0077550_9606.ENSP00000308717	7227.FBpp0075425_9606.ENSP00000305682
7227.FBpp0077550_9606.ENSP00000308717	7227.FBpp0081599_9606.ENSP00000417602
7227.FBpp0077550_9606.ENSP00000308717	7227.FBpp0073910_9606.ENSP00000424328
7227.FBpp0077550_9606.ENSP00000308717	7227.FBpp0072659_9606.ENSP00000312311
7227.FBpp0081156_9606.ENSP00000421592	7227.FBpp0078754_9606.ENSP00000242776
7227.FBpp0074432_9606.ENSP00000337632	7227.FBpp0078754_9606.ENSP00000242776
7227.FBpp0071307_9606.ENSP00000244763	7227.FBpp0079495_9606.ENSP00000265044
7227.FBpp0075209_9606.ENSP00000295702	7227.FBpp0079495_9606.ENSP00000265044
7227.FBpp0075209_9606.ENSP00000295702	7227.FBpp0087250_9606.ENSP00000317331
7227.FBpp0075209_9606.ENSP00000295702	7227.FBpp0071307_9606.ENSP00000244763
7227.FBpp0293883_9606.ENSP00000285735	7227.FBpp0074665_9606.ENSP00000269321
7227.FBpp0303190_9606.ENSP00000272233	7227.FBpp0074665_9606.ENSP00000269321
7227.FBpp0305023_9606.ENSP00000249071	7227.FBpp0074665_9606.ENSP00000269321
7227.FBpp0084211_9606.ENSP00000237380	7227.FBpp0087251_9606.ENSP00000314343
7227.FBpp0305286_9606.ENSP00000361835	7227.FBpp0072150_9606.ENSP00000254998
7227.FBpp0088483_9606.ENSP00000426978	7227.FBpp0072150_9606.ENSP00000254998
7227.FBpp0289914_9606.ENSP00000296257	7227.FBpp0078984_9606.ENSP00000330343
7227.FBpp0074462_9606.ENSP00000394791	7227.FBpp0078984_9606.ENSP00000330343
7227.FBpp0075663_9606.ENSP00000327197	7227.FBpp0078984_9606.ENSP00000330343
7227.FBpp0086061_9606.ENSP00000343745	7227.FBpp0074528_9606.ENSP00000265351
7227.FBpp0303878_9606.ENSP00000054666	7227.FBpp0292260_9606.ENSP00000317714
7227.FBpp0303878_9606.ENSP00000054666	7227.FBpp0110435_9606.ENSP00000249647
7227.FBpp0075620_9606.ENSP00000363054	7227.FBpp0110435_9606.ENSP00000249647
7227.FBpp0077410_9606.ENSP00000261205	7227.FBpp0271782_9606.ENSP00000314214
7227.FBpp0081641_9606.ENSP00000254976	7227.FBpp0271782_9606.ENSP00000314214
7227.FBpp0081641_9606.ENSP00000254976	7227.FBpp0292260_9606.ENSP00000317714
7227.FBpp0081641_9606.ENSP00000254976	7227.FBpp0303878_9606.ENSP00000054666
7227.FBpp0081641_9606.ENSP00000254976	7227.FBpp0077410_9606.ENSP00000261205
7227.FBpp0087164_9606.ENSP00000300289	7227.FBpp0081581_9606.ENSP00000320866
7227.FBpp0303212_9606.ENSP00000259400	7227.FBpp0072145_9606.ENSP00000215730
7227.FBpp0078007_9606.ENSP00000356918	7227.FBpp0075124_9606.ENSP00000450731
7227.FBpp0078315_9606.ENSP00000231668	7227.FBpp0076264_9606.ENSP00000263897
7227.FBpp0076549_9606.ENSP00000257700	7227.FBpp0084050_9606.ENSP00000305810
7227.FBpp0085744_9606.ENSP00000301159	7227.FBpp0070302_9606.ENSP00000329102
7227.FBpp0085744_9606.ENSP00000301159	7227.FBpp0290602_9606.ENSP00000341947
7227.FBpp0071172_9606.ENSP00000301280	7227.FBpp0087402_9606.ENSP00000315700
7227.FBpp0075751_9606.ENSP00000326531	7227.FBpp0081350_9606.ENSP00000265097
7227.FBpp0072056_9606.ENSP00000380969	7227.FBpp0081350_9606.ENSP00000265097
7227.FBpp0072056_9606.ENSP00000380969	7227.FBpp0075751_9606.ENSP00000326531
7227.FBpp0078316_9606.ENSP00000261600	7227.FBpp0081350_9606.ENSP00000265097
7227.FBpp0072425_9606.ENSP00000295899	7227.FBpp0081350_9606.ENSP00000265097
7227.FBpp0072425_9606.ENSP00000295899	7227.FBpp0075751_9606.ENSP00000326531
7227.FBpp0072425_9606.ENSP00000295899	7227.FBpp0072056_9606.ENSP00000380969
7227.FBpp0091111_9606.ENSP00000364310	7227.FBpp0091051_9606.ENSP00000336868
7227.FBpp0091105_9606.ENSP00000358158	7227.FBpp0091051_9606.ENSP00000336868
7227.FBpp0085249_9606.ENSP00000332194	7227.FBpp0091051_9606.ENSP00000336868
7227.FBpp0091155_9606.ENSP00000350580	7227.FBpp0084434_9606.ENSP00000296417
7227.FBpp0091155_9606.ENSP00000350580	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091155_9606.ENSP00000350580	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091155_9606.ENSP00000350580	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0085281_9606.ENSP00000358151	7227.FBpp0084434_9606.ENSP00000296417
7227.FBpp0085281_9606.ENSP00000358151	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0085281_9606.ENSP00000358151	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0085281_9606.ENSP00000358151	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0074394_9606.ENSP00000264634	7227.FBpp0303135_9606.ENSP00000287934
7227.FBpp0075938_9606.ENSP00000290810	7227.FBpp0086711_9606.ENSP00000354340
7227.FBpp0078427_9606.ENSP00000355601	7227.FBpp0084931_9606.ENSP00000338018
7227.FBpp0081483_9606.ENSP00000351407	7227.FBpp0084931_9606.ENSP00000338018
7227.FBpp0074301_9606.ENSP00000354772	7227.FBpp0302051_9606.ENSP00000366565
7227.FBpp0074301_9606.ENSP00000354772	7227.FBpp0075088_9606.ENSP00000251968
7227.FBpp0078424_9606.ENSP00000267202	7227.FBpp0302051_9606.ENSP00000366565
7227.FBpp0078424_9606.ENSP00000267202	7227.FBpp0075088_9606.ENSP00000251968
7227.FBpp0078424_9606.ENSP00000267202	7227.FBpp0074301_9606.ENSP00000354772
7227.FBpp0305541_9606.ENSP00000355077	7227.FBpp0271847_9606.ENSP00000435619
7227.FBpp0086578_9606.ENSP00000013807	7227.FBpp0070638_9606.ENSP00000364270
7227.FBpp0086578_9606.ENSP00000013807	7227.FBpp0070624_9606.ENSP00000310520
7227.FBpp0071583_9606.ENSP00000307850	7227.FBpp0080256_9606.ENSP00000359290
7227.FBpp0079912_9606.ENSP00000312185	7227.FBpp0293271_9606.ENSP00000280333
7227.FBpp0091099_9606.ENSP00000373730	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091099_9606.ENSP00000373730	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0080089_9606.ENSP00000299421	7227.FBpp0081336_9606.ENSP00000446121
7227.FBpp0294043_9606.ENSP00000362300	7227.FBpp0086061_9606.ENSP00000343745
7227.FBpp0305215_9606.ENSP00000401399	7227.FBpp0077011_9606.ENSP00000358335
7227.FBpp0085704_9606.ENSP00000286332	7227.FBpp0077011_9606.ENSP00000358335
7227.FBpp0075313_9606.ENSP00000220592	7227.FBpp0086061_9606.ENSP00000343745
7227.FBpp0080076_9606.ENSP00000266987	7227.FBpp0086061_9606.ENSP00000343745
7227.FBpp0290544_9606.ENSP00000318176	7227.FBpp0086061_9606.ENSP00000343745
7227.FBpp0291230_9606.ENSP00000222812	7227.FBpp0077410_9606.ENSP00000261205
7227.FBpp0091123_9606.ENSP00000289316	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091123_9606.ENSP00000289316	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091123_9606.ENSP00000289316	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091123_9606.ENSP00000289316	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091117_9606.ENSP00000366618	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091117_9606.ENSP00000366618	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091117_9606.ENSP00000366618	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091117_9606.ENSP00000366618	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091115_9606.ENSP00000303408	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091115_9606.ENSP00000303408	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091115_9606.ENSP00000303408	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091115_9606.ENSP00000303408	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091129_9606.ENSP00000352442	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091129_9606.ENSP00000352442	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091129_9606.ENSP00000352442	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091129_9606.ENSP00000352442	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091131_9606.ENSP00000380177	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091131_9606.ENSP00000380177	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091131_9606.ENSP00000380177	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091131_9606.ENSP00000380177	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091133_9606.ENSP00000445831	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091133_9606.ENSP00000445831	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091133_9606.ENSP00000445831	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091133_9606.ENSP00000445831	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091141_9606.ENSP00000348706	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091141_9606.ENSP00000348706	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091141_9606.ENSP00000348706	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091141_9606.ENSP00000348706	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091151_9606.ENSP00000366962	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091151_9606.ENSP00000366962	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091151_9606.ENSP00000366962	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091149_9606.ENSP00000342886	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091149_9606.ENSP00000342886	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091149_9606.ENSP00000342886	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091149_9606.ENSP00000342886	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091139_9606.ENSP00000274764	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091139_9606.ENSP00000274764	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091139_9606.ENSP00000274764	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091139_9606.ENSP00000274764	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091125_9606.ENSP00000375736	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091125_9606.ENSP00000375736	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091125_9606.ENSP00000375736	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091125_9606.ENSP00000375736	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091137_9606.ENSP00000354723	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091137_9606.ENSP00000354723	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091135_9606.ENSP00000349430	7227.FBpp0091111_9606.ENSP00000364310
7227.FBpp0091135_9606.ENSP00000349430	7227.FBpp0091105_9606.ENSP00000358158
7227.FBpp0091135_9606.ENSP00000349430	7227.FBpp0085249_9606.ENSP00000332194
7227.FBpp0091135_9606.ENSP00000349430	7227.FBpp0091099_9606.ENSP00000373730
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091063_9606.ENSP00000297012	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091137_9606.ENSP00000354723
7227.FBpp0091087_9606.ENSP00000332790	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091151_9606.ENSP00000366962
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091078_9606.ENSP00000321389	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091151_9606.ENSP00000366962
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091096_9606.ENSP00000328484	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091090_9606.ENSP00000366679	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091115_9606.ENSP00000303408
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091129_9606.ENSP00000352442
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091131_9606.ENSP00000380177
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091133_9606.ENSP00000445831
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091141_9606.ENSP00000348706
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091151_9606.ENSP00000366962
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091139_9606.ENSP00000274764
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091137_9606.ENSP00000354723
7227.FBpp0091108_9606.ENSP00000352627	7227.FBpp0091135_9606.ENSP00000349430
7227.FBpp0091072_9606.ENSP00000330307	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091072_9606.ENSP00000330307	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091072_9606.ENSP00000330307	7227.FBpp0091149_9606.ENSP00000342886
7227.FBpp0091072_9606.ENSP00000330307	7227.FBpp0091125_9606.ENSP00000375736
7227.FBpp0091093_9606.ENSP00000423563	7227.FBpp0091155_9606.ENSP00000350580
7227.FBpp0091093_9606.ENSP00000423563	7227.FBpp0085281_9606.ENSP00000358151
7227.FBpp0091093_9606.ENSP00000423563	7227.FBpp0091123_9606.ENSP00000289316
7227.FBpp0091093_9606.ENSP00000423563	7227.FBpp0091117_9606.ENSP00000366618
7227.FBpp0091093_9606.ENSP00000423563	7227.FBpp0091115_9606.ENSP00000303408
